datafield_id,dataset_id,data_category,data_type
anl71_sales_dld_std_flash_4qavg,analyst71,,MATRIX
anl71_sales_dld_std_flash_fq1,analyst71,,MATRIX
anl71_sales_dld_std_flash_fq2,analyst71,,MATRIX
anl71_sales_dld_std_flash_fq3,analyst71,,MATRIX
anl71_sales_dld_std_flash_fq4,analyst71,,MATRIX
anl71_sales_dld_std_flash_fy1,analyst71,,MATRIX
anl71_tbvps_dld_1yf_mun,analyst71,,MATRIX
anl71_tbvps_dld_act_value_y_backfill,analyst71,,MATRIX
anl71_tbvps_dld_high_3mth_ago_fy1,analyst71,,MATRIX
anl71_tbvps_dld_high_4wks_ago_fy1,analyst71,,MATRIX
anl71_tbvps_dld_high_flash_fy1,analyst71,,MATRIX
anl71_tbvps_dld_high_fy1,analyst71,,MATRIX
anl71_tbvps_dld_low_3mth_ago_fy1,analyst71,,MATRIX
anl71_tbvps_dld_low_4wks_ago_fy1,analyst71,,MATRIX
anl71_tbvps_dld_low_flash_fy1,analyst71,,MATRIX
anl71_tbvps_dld_low_fy1,analyst71,,MATRIX
anl71_tbvps_dld_lowered_1wk_fy1,analyst71,,MATRIX
anl71_tbvps_dld_lowerednum_1mth_fy1,analyst71,,MATRIX
anl71_tbvps_dld_lowerednum_4wks_fy1,analyst71,,MATRIX
anl71_tbvps_dld_mean_3mth_ago_fy1,analyst71,,MATRIX
anl71_tbvps_dld_mean_4wks_ago_fy1,analyst71,,MATRIX
anl71_tbvps_dld_mean_flash_fy1,analyst71,,MATRIX
anl71_tbvps_dld_mean_fy1,analyst71,,MATRIX
anl71_tbvps_dld_median_3mth_ago_fy1,analyst71,,MATRIX
anl71_tbvps_dld_median_4wks_ago_fy1,analyst71,,MATRIX
anl71_tbvps_dld_median_flash_fy1,analyst71,,MATRIX
anl71_tbvps_dld_median_fy1,analyst71,,MATRIX
anl71_tbvps_dld_num_3mth_ago_fy1,analyst71,,MATRIX
anl71_tbvps_dld_num_4wks_ago_fy1,analyst71,,MATRIX
anl71_tbvps_dld_num_flash_fy1,analyst71,,MATRIX
anl82_delta_ebtq_q1_mada,analyst82,,MATRIX
anl82_delta_ebtq_q1_madp,analyst82,,MATRIX
anl82_delta_ebtq_q1_mae,analyst82,,MATRIX
anl82_delta_ebtq_q1_predict,analyst82,,MATRIX
anl82_delta_ebtq_q2_mada,analyst82,,MATRIX
anl82_delta_ebtq_q2_madp,analyst82,,MATRIX
anl82_delta_ebtq_q2_mae,analyst82,,MATRIX
anl82_delta_ebtq_q2_predict,analyst82,,MATRIX
anl82_delta_ebtq_q3_mada,analyst82,,MATRIX
anl82_delta_ebtq_q3_madp,analyst82,,MATRIX
anl82_delta_ebtq_q3_mae,analyst82,,MATRIX
anl82_delta_ebtq_q3_predict,analyst82,,MATRIX
anl82_delta_ebtq_q4_mada,analyst82,,MATRIX
anl82_delta_ebtq_q4_madp,analyst82,,MATRIX
anl82_delta_ebtq_q4_mae,analyst82,,MATRIX
anl82_delta_ebtq_q4_predict,analyst82,,MATRIX
anl82_delta_ebty_y1_mada,analyst82,,MATRIX
anl82_delta_ebty_y1_madp,analyst82,,MATRIX
anl82_delta_gpsq_q1_mada,analyst82,,MATRIX
anl82_delta_gpsq_q1_madp,analyst82,,MATRIX
anl82_delta_gpsq_q1_mae,analyst82,,MATRIX
anl82_delta_gpsq_q1_predict,analyst82,,MATRIX
anl82_delta_gpsq_q2_mada,analyst82,,MATRIX
anl82_delta_gpsq_q2_madp,analyst82,,MATRIX
anl82_delta_gpsq_q2_mae,analyst82,,MATRIX
anl82_delta_gpsq_q2_predict,analyst82,,MATRIX
anl82_delta_gpsq_q3_mada,analyst82,,MATRIX
anl82_delta_gpsq_q3_madp,analyst82,,MATRIX
anl82_delta_gpsq_q3_mae,analyst82,,MATRIX
anl82_delta_gpsq_q3_predict,analyst82,,MATRIX
anl82_delta_gpsq_q4_mada,analyst82,,MATRIX
anl82_delta_gpsq_q4_madp,analyst82,,MATRIX
anl82_delta_gpsq_q4_mae,analyst82,,MATRIX
anl82_delta_gpsq_q4_predict,analyst82,,MATRIX
anl82_delta_gpsy_y1_mada,analyst82,,MATRIX
anl82_delta_gpsy_y1_madp,analyst82,,MATRIX
anl82_delta_netq_q1_mada,analyst82,,MATRIX
anl82_delta_netq_q1_madp,analyst82,,MATRIX
anl82_delta_netq_q1_mae,analyst82,,MATRIX
anl82_delta_netq_q1_predict,analyst82,,MATRIX
anl82_delta_netq_q2_mada,analyst82,,MATRIX
anl82_delta_netq_q2_madp,analyst82,,MATRIX
anl82_delta_netq_q2_mae,analyst82,,MATRIX
anl82_delta_netq_q2_predict,analyst82,,MATRIX
anl82_delta_netq_q3_mada,analyst82,,MATRIX
anl82_delta_netq_q3_madp,analyst82,,MATRIX
anl82_delta_netq_q3_mae,analyst82,,MATRIX
anl82_delta_netq_q3_predict,analyst82,,MATRIX
anl82_delta_netq_q4_mada,analyst82,,MATRIX
anl82_delta_netq_q4_madp,analyst82,,MATRIX
anl82_delta_netq_q4_mae,analyst82,,MATRIX
anl82_delta_netq_q4_predict,analyst82,,MATRIX
anl82_delta_nety_y1_mada,analyst82,,MATRIX
anl82_delta_nety_y1_madp,analyst82,,MATRIX
anl82_delta_oprq_q1_madp,analyst82,,MATRIX
anl82_delta_oprq_q1_predict,analyst82,,MATRIX
anl82_delta_oprq_q2_madp,analyst82,,MATRIX
anl82_delta_oprq_q2_predict,analyst82,,MATRIX
anl82_delta_oprq_q3_madp,analyst82,,MATRIX
anl82_delta_oprq_q3_predict,analyst82,,MATRIX
anl82_delta_oprq_q4_madp,analyst82,,MATRIX
anl82_delta_oprq_q4_predict,analyst82,,MATRIX
anl82_delta_opry_y1_madp,analyst82,,MATRIX
anl82_delta_preq_q1_mada,analyst82,,MATRIX
anl82_delta_preq_q1_madp,analyst82,,MATRIX
anl82_delta_preq_q1_mae,analyst82,,MATRIX
anl82_delta_preq_q1_predict,analyst82,,MATRIX
anl82_delta_preq_q2_mada,analyst82,,MATRIX
anl82_delta_preq_q2_madp,analyst82,,MATRIX
anl82_delta_preq_q2_mae,analyst82,,MATRIX
anl82_delta_preq_q2_predict,analyst82,,MATRIX
anl82_delta_preq_q3_mada,analyst82,,MATRIX
anl82_delta_preq_q3_madp,analyst82,,MATRIX
anl82_delta_preq_q3_mae,analyst82,,MATRIX
anl82_delta_preq_q3_predict,analyst82,,MATRIX
anl82_delta_preq_q4_mada,analyst82,,MATRIX
anl82_delta_preq_q4_madp,analyst82,,MATRIX
anl82_delta_preq_q4_mae,analyst82,,MATRIX
anl82_delta_preq_q4_predict,analyst82,,MATRIX
anl82_delta_prey_y1_mada,analyst82,,MATRIX
anl82_delta_prey_y1_madp,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability1,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability10,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability11,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability12,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability2,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability3,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability4,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability5,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability6,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability7,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability8,analyst82,,MATRIX
anl82_ebtq_deltaprofitability_profitability9,analyst82,,MATRIX
anl82_ebtq_profitability_profitability1,analyst82,,MATRIX
anl82_ebtq_profitability_profitability10,analyst82,,MATRIX
anl82_ebtq_profitability_profitability11,analyst82,,MATRIX
anl82_ebtq_profitability_profitability12,analyst82,,MATRIX
anl82_ebtq_profitability_profitability2,analyst82,,MATRIX
anl82_ebtq_profitability_profitability3,analyst82,,MATRIX
anl82_ebtq_profitability_profitability4,analyst82,,MATRIX
anl82_ebtq_profitability_profitability5,analyst82,,MATRIX
anl82_ebtq_profitability_profitability6,analyst82,,MATRIX
anl82_ebtq_profitability_profitability7,analyst82,,MATRIX
anl82_ebtq_profitability_profitability8,analyst82,,MATRIX
anl82_ebtq_profitability_profitability9,analyst82,,MATRIX
anl82_ebtq_q1_mada,analyst82,,MATRIX
anl82_ebtq_q1_madp,analyst82,,MATRIX
anl82_ebtq_q1_mae,analyst82,,MATRIX
anl82_ebtq_q1_predict,analyst82,,MATRIX
anl82_ebtq_q2_mada,analyst82,,MATRIX
anl82_ebtq_q2_madp,analyst82,,MATRIX
anl82_ebtq_q2_mae,analyst82,,MATRIX
anl82_ebtq_q2_predict,analyst82,,MATRIX
anl82_ebtq_q3_mada,analyst82,,MATRIX
anl82_ebtq_q3_madp,analyst82,,MATRIX
anl82_ebtq_q3_mae,analyst82,,MATRIX
anl82_ebtq_q3_predict,analyst82,,MATRIX
anl82_ebtq_q4_mada,analyst82,,MATRIX
anl82_ebtq_q4_madp,analyst82,,MATRIX
anl82_ebtq_q4_mae,analyst82,,MATRIX
anl82_ebtq_q4_predict,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability1,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability10,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability11,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability12,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability2,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability3,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability4,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability5,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability6,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability7,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability8,analyst82,,MATRIX
anl82_ebty_deltaprofitability_profitability9,analyst82,,MATRIX
anl82_ebty_profitability_profitability1,analyst82,,MATRIX
anl82_ebty_profitability_profitability10,analyst82,,MATRIX
anl82_ebty_profitability_profitability11,analyst82,,MATRIX
anl82_ebty_profitability_profitability12,analyst82,,MATRIX
anl82_ebty_profitability_profitability2,analyst82,,MATRIX
anl82_ebty_profitability_profitability3,analyst82,,MATRIX
anl82_ebty_profitability_profitability4,analyst82,,MATRIX
anl82_ebty_profitability_profitability5,analyst82,,MATRIX
anl82_ebty_profitability_profitability6,analyst82,,MATRIX
anl82_ebty_profitability_profitability7,analyst82,,MATRIX
anl82_ebty_profitability_profitability8,analyst82,,MATRIX
anl82_ebty_profitability_profitability9,analyst82,,MATRIX
anl82_gpsq_q1_mada,analyst82,,MATRIX
anl82_gpsq_q1_madp,analyst82,,MATRIX
anl82_gpsq_q1_mae,analyst82,,MATRIX
anl82_gpsq_q1_predict,analyst82,,MATRIX
anl82_gpsq_q2_mada,analyst82,,MATRIX
anl82_gpsq_q2_madp,analyst82,,MATRIX
anl82_gpsq_q2_mae,analyst82,,MATRIX
anl82_gpsq_q2_predict,analyst82,,MATRIX
anl82_gpsq_q3_mada,analyst82,,MATRIX
anl82_gpsq_q3_madp,analyst82,,MATRIX
anl82_gpsq_q3_mae,analyst82,,MATRIX
anl82_gpsq_q3_predict,analyst82,,MATRIX
anl82_gpsq_q4_mada,analyst82,,MATRIX
anl82_gpsq_q4_madp,analyst82,,MATRIX
anl82_gpsq_q4_mae,analyst82,,MATRIX
anl82_gpsq_q4_predict,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability1,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability10,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability11,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability12,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability2,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability3,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability4,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability5,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability6,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability7,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability8,analyst82,,MATRIX
anl82_netq_deltaprofitability_profitability9,analyst82,,MATRIX
anl82_netq_profitability_profitability1,analyst82,,MATRIX
anl82_netq_profitability_profitability10,analyst82,,MATRIX
anl82_netq_profitability_profitability11,analyst82,,MATRIX
anl82_netq_profitability_profitability12,analyst82,,MATRIX
anl82_netq_profitability_profitability2,analyst82,,MATRIX
anl82_netq_profitability_profitability3,analyst82,,MATRIX
anl82_netq_profitability_profitability4,analyst82,,MATRIX
anl82_netq_profitability_profitability5,analyst82,,MATRIX
anl82_netq_profitability_profitability6,analyst82,,MATRIX
anl82_netq_profitability_profitability7,analyst82,,MATRIX
anl82_netq_profitability_profitability8,analyst82,,MATRIX
anl82_netq_profitability_profitability9,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability1,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability10,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability11,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability12,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability2,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability3,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability4,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability5,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability6,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability7,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability8,analyst82,,MATRIX
anl82_nety_deltaprofitability_profitability9,analyst82,,MATRIX
anl82_nety_profitability_profitability1,analyst82,,MATRIX
anl82_nety_profitability_profitability10,analyst82,,MATRIX
anl82_nety_profitability_profitability11,analyst82,,MATRIX
anl82_nety_profitability_profitability12,analyst82,,MATRIX
anl82_nety_profitability_profitability2,analyst82,,MATRIX
anl82_nety_profitability_profitability3,analyst82,,MATRIX
anl82_nety_profitability_profitability4,analyst82,,MATRIX
anl82_nety_profitability_profitability5,analyst82,,MATRIX
anl82_nety_profitability_profitability6,analyst82,,MATRIX
anl82_nety_profitability_profitability7,analyst82,,MATRIX
anl82_nety_profitability_profitability8,analyst82,,MATRIX
anl82_nety_profitability_profitability9,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability1,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability10,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability11,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability12,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability2,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability3,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability4,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability5,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability6,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability7,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability8,analyst82,,MATRIX
anl82_oprq_deltaprofitability_profitability9,analyst82,,MATRIX
anl82_oprq_profitability_profitability1,analyst82,,MATRIX
anl82_oprq_profitability_profitability10,analyst82,,MATRIX
anl82_oprq_profitability_profitability11,analyst82,,MATRIX
anl82_oprq_profitability_profitability12,analyst82,,MATRIX
anl82_oprq_profitability_profitability2,analyst82,,MATRIX
anl82_oprq_profitability_profitability3,analyst82,,MATRIX
anl82_oprq_profitability_profitability4,analyst82,,MATRIX
anl82_oprq_profitability_profitability5,analyst82,,MATRIX
anl82_oprq_profitability_profitability6,analyst82,,MATRIX
anl82_oprq_profitability_profitability7,analyst82,,MATRIX
anl82_oprq_profitability_profitability8,analyst82,,MATRIX
anl82_oprq_profitability_profitability9,analyst82,,MATRIX
anl82_oprq_q1_madp,analyst82,,MATRIX
anl82_oprq_q1_predict,analyst82,,MATRIX
anl82_oprq_q2_madp,analyst82,,MATRIX
anl82_oprq_q2_predict,analyst82,,MATRIX
anl82_oprq_q3_madp,analyst82,,MATRIX
anl82_oprq_q3_predict,analyst82,,MATRIX
anl82_oprq_q4_madp,analyst82,,MATRIX
anl82_oprq_q4_predict,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability1,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability10,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability11,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability12,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability2,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability3,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability4,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability5,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability6,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability7,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability8,analyst82,,MATRIX
anl82_opry_deltaprofitability_profitability9,analyst82,,MATRIX
anl82_opry_profitability_profitability1,analyst82,,MATRIX
anl82_opry_profitability_profitability10,analyst82,,MATRIX
anl82_opry_profitability_profitability11,analyst82,,MATRIX
anl82_opry_profitability_profitability12,analyst82,,MATRIX
anl82_opry_profitability_profitability2,analyst82,,MATRIX
anl82_opry_profitability_profitability3,analyst82,,MATRIX
anl82_opry_profitability_profitability4,analyst82,,MATRIX
anl82_opry_profitability_profitability5,analyst82,,MATRIX
anl82_opry_profitability_profitability6,analyst82,,MATRIX
anl82_opry_profitability_profitability7,analyst82,,MATRIX
anl82_opry_profitability_profitability8,analyst82,,MATRIX
anl82_opry_profitability_profitability9,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability1,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability10,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability11,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability12,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability2,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability3,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability4,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability5,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability6,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability7,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability8,analyst82,,MATRIX
anl82_preq_deltaprofitability_profitability9,analyst82,,MATRIX
anl82_preq_profitability_profitability1,analyst82,,MATRIX
anl82_preq_profitability_profitability10,analyst82,,MATRIX
anl82_preq_profitability_profitability11,analyst82,,MATRIX
anl82_preq_profitability_profitability12,analyst82,,MATRIX
anl82_preq_profitability_profitability2,analyst82,,MATRIX
anl82_preq_profitability_profitability3,analyst82,,MATRIX
anl82_preq_profitability_profitability4,analyst82,,MATRIX
anl82_preq_profitability_profitability5,analyst82,,MATRIX
anl82_preq_profitability_profitability6,analyst82,,MATRIX
anl82_preq_profitability_profitability7,analyst82,,MATRIX
anl82_preq_profitability_profitability8,analyst82,,MATRIX
anl82_preq_profitability_profitability9,analyst82,,MATRIX
anl82_preq_q1_mada,analyst82,,MATRIX
anl82_preq_q1_madp,analyst82,,MATRIX
anl82_preq_q1_mae,analyst82,,MATRIX
anl82_preq_q1_predict,analyst82,,MATRIX
anl82_preq_q2_mada,analyst82,,MATRIX
anl82_preq_q2_madp,analyst82,,MATRIX
anl82_preq_q2_mae,analyst82,,MATRIX
anl82_preq_q2_predict,analyst82,,MATRIX
anl82_preq_q3_mada,analyst82,,MATRIX
anl82_preq_q3_madp,analyst82,,MATRIX
anl82_preq_q3_mae,analyst82,,MATRIX
anl82_preq_q3_predict,analyst82,,MATRIX
anl82_preq_q4_mada,analyst82,,MATRIX
anl82_preq_q4_madp,analyst82,,MATRIX
anl82_preq_q4_mae,analyst82,,MATRIX
anl82_preq_q4_predict,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability1,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability10,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability11,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability12,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability2,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability3,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability4,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability5,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability6,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability7,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability8,analyst82,,MATRIX
anl82_prey_deltaprofitability_profitability9,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability1,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability10,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability11,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability12,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability2,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability3,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability4,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability5,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability6,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability7,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability8,analyst82,,MATRIX
anl82_salq_deltaprofitability_profitability9,analyst82,,MATRIX
anl82_salq_profitability_profitability1,analyst82,,MATRIX
anl82_salq_profitability_profitability10,analyst82,,MATRIX
anl82_salq_profitability_profitability11,analyst82,,MATRIX
anl82_salq_profitability_profitability12,analyst82,,MATRIX
anl82_salq_profitability_profitability2,analyst82,,MATRIX
anl82_salq_profitability_profitability3,analyst82,,MATRIX
anl82_salq_profitability_profitability4,analyst82,,MATRIX
anl82_salq_profitability_profitability5,analyst82,,MATRIX
anl82_salq_profitability_profitability6,analyst82,,MATRIX
anl82_salq_profitability_profitability7,analyst82,,MATRIX
anl82_salq_profitability_profitability8,analyst82,,MATRIX
anl82_salq_profitability_profitability9,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability1,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability10,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability11,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability12,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability2,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability3,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability4,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability5,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability6,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability7,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability8,analyst82,,MATRIX
anl82_saly_deltaprofitability_profitability9,analyst82,,MATRIX
anl82_saly_profitability_profitability1,analyst82,,MATRIX
anl82_saly_profitability_profitability10,analyst82,,MATRIX
anl82_saly_profitability_profitability11,analyst82,,MATRIX
anl82_saly_profitability_profitability12,analyst82,,MATRIX
anl82_saly_profitability_profitability2,analyst82,,MATRIX
anl82_saly_profitability_profitability3,analyst82,,MATRIX
anl82_saly_profitability_profitability4,analyst82,,MATRIX
anl82_saly_profitability_profitability5,analyst82,,MATRIX
anl82_saly_profitability_profitability6,analyst82,,MATRIX
anl82_saly_profitability_profitability7,analyst82,,MATRIX
anl82_saly_profitability_profitability8,analyst82,,MATRIX
anl82_saly_profitability_profitability9,analyst82,,MATRIX
anl8_besactqtr_value,analyst8,,MATRIX
anl8_ire_freq,analyst8,,MATRIX
beta_last_30_days_spy,model51,,MATRIX
beta_last_360_days_spy,model51,,MATRIX
beta_last_60_days_spy,model51,,MATRIX
beta_last_90_days_spy,model51,,MATRIX
call_breakeven_10,option9,,MATRIX
call_breakeven_1080,option9,,MATRIX
call_breakeven_120,option9,,MATRIX
call_breakeven_150,option9,,MATRIX
call_breakeven_180,option9,,MATRIX
call_breakeven_20,option9,,MATRIX
call_breakeven_270,option9,,MATRIX
call_breakeven_30,option9,,MATRIX
call_breakeven_360,option9,,MATRIX
call_breakeven_60,option9,,MATRIX
call_breakeven_720,option9,,MATRIX
call_breakeven_90,option9,,MATRIX
correlation_last_30_days_spy,model51,,MATRIX
correlation_last_360_days_spy,model51,,MATRIX
correlation_last_60_days_spy,model51,,MATRIX
correlation_last_90_days_spy,model51,,MATRIX
ern2_corppresntn_d1_calendar_next,earnings2,,MATRIX
ern2_corppresntn_d1_calendar_prev,earnings2,,MATRIX
ern2_earnconfcall_d1_calendar_next,earnings2,,MATRIX
ern2_earnconfcall_d1_calendar_prev,earnings2,,MATRIX
ern2_earnrelease_d1_calendar_next,earnings2,,MATRIX
ern2_earnrelease_d1_calendar_prev,earnings2,,MATRIX
ern2_earnrelease_d1_estimate_calendar_next,earnings2,,MATRIX
ern2_exdivdnd_d1_calendar_next,earnings2,,MATRIX
ern2_exdivdnd_d1_calendar_prev,earnings2,,MATRIX
ern2_shareholdrannmeet_d1_calendar_next,earnings2,,MATRIX
ern2_shareholdrannmeet_d1_calendar_prev,earnings2,,MATRIX
ern2_shareholdrannmeet_d1_estimate_calendar_next,earnings2,,MATRIX
anl10_bpspast_det_analyst_7306,analyst10,,VECTOR
anl10_bpspast_det_anntime_7313,analyst10,,VECTOR
anl10_bpspast_det_estage_7310,analyst10,,VECTOR
anl10_bpspast_det_estflag_7314,analyst10,,VECTOR
anl10_bpspast_det_estvalue_7305,analyst10,,VECTOR
anl10_bpspast_det_excflag_7311,analyst10,,VECTOR
anl10_bpspast_det_indicator_7309,analyst10,,VECTOR
anl10_cpxpast_det_analyst_6548,analyst10,,VECTOR
anl10_cpxpast_det_anntime_6554,analyst10,,VECTOR
anl10_cpxpast_det_estage_6549,analyst10,,VECTOR
anl10_cpxpast_det_estflag_6550,analyst10,,VECTOR
anl10_cpxpast_det_estvalue_6553,analyst10,,VECTOR
anl10_cpxpast_det_excflag_6551,analyst10,,VECTOR
anl10_cpxpast_det_indicator_6556,analyst10,,VECTOR
anl10_dpspast_det_analyst_6850,analyst10,,VECTOR
anl10_dpspast_det_anntime_6852,analyst10,,VECTOR
anl10_dpspast_det_estage_6848,analyst10,,VECTOR
anl10_dpspast_det_estflag_6846,analyst10,,VECTOR
anl10_dpspast_det_estvalue_6845,analyst10,,VECTOR
anl10_dpspast_det_excflag_6853,analyst10,,VECTOR
anl10_dpspast_det_indicator_6849,analyst10,,VECTOR
anl10_ebipast_det_analyst_7394,analyst10,,VECTOR
